Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
San Diego,2024-01-22 07:04:19,-7.983293616899031,62.43345137083668,7.012724540917073,2.5191034862885378
Dallas,2024-03-26 06:13:08,24.04813688218958,30.12220302736646,8.343158119793253,20.18909052339348
Houston,2024-02-24 12:07:55,-6.747058963108612,68.68239216825009,1.0272787463354327,25.540667170776743
Houston,2024-04-19 12:37:39,25.920759807984872,47.2372202545434,5.7535235716037505,17.157780972105392
Phoenix,2024-04-29 02:02:43,7.255993046311048,52.82624533851241,3.122457702362511,18.456526619845206
Dallas,2024-01-26 07:07:00,37.86887787896635,88.51715327062489,0.8782423339488699,16.012781357406475
Philadelphia,2024-01-16 23:10:51,0.2394984153097787,30.4104006181606,0.2085975715146015,2.9940504820972693
Dallas,2024-04-17 02:23:41,29.62784415288396,37.89984457775929,4.610900207668847,10.954028460259105
Chicago,2024-05-12 22:06:25,5.326789852648599,89.08406234059184,9.204974557020456,20.27882929033438
New York,2024-04-30 00:34:35,8.706264133666657,52.7862953208417,0.0614843574913448,11.88806025280972
Los Angeles,2024-05-04 11:07:50,1.8888721352550528,84.33088050468393,5.310140565493725,0.5227980647384733
Dallas,2024-04-14 08:12:22,23.605551137046277,75.97896381774427,8.42268019219797,13.059265025804384
Houston,2024-02-20 09:51:45,38.22404494140023,86.6642492004047,0.3361807337438915,24.241540312756833
Houston,2024-04-04 21:01:18,8.707152737856408,65.77799700812355,0.8263673952968797,6.028199741073047
Dallas,2024-05-08 03:05:26,15.326610597015373,66.51328817127933,3.8843741487314167,13.750969914675016
San Jose,2024-03-27 01:20:25,4.145073023913813,47.76871058704995,9.929276096182754,10.144497530566433
Chicago,2024-01-06 12:04:44,8.215039715851251,50.18340669317672,6.768196846473252,18.814038376094658
Philadelphia,2024-01-02 04:33:47,-9.27977581005853,47.6447584851383,9.595563463012745,11.411146632770112
Houston,2024-01-24 00:58:04,-5.112794800890449,58.4006872809,4.471322884408195,17.22355679260308
Los Angeles,2024-01-23 14:35:23,27.095789111800173,79.32394279809732,6.634752600559779,5.420853231044637
Dallas,2024-02-23 15:09:08,8.222591306100789,42.01562427416599,4.943967754052851,20.629602106963493
San Antonio,2024-04-02 23:05:27,21.333106911597667,47.29616927690875,7.101365383253176,16.476999871850836
San Antonio,2024-04-05 20:57:14,12.003507167933478,61.204229403073555,8.09682283378346,20.45793123101052
Los Angeles,2024-01-22 07:39:40,0.5754447657784194,74.28397375135715,1.2947936949617256,20.09191295262854
Dallas,2024-04-11 15:20:59,7.693352977693994,53.41515603367661,1.6686489160501503,29.273987428933648
Houston,2024-04-27 10:26:06,18.86651002814605,69.4111025821385,8.892345018146406,29.058343539407044
San Antonio,2024-01-20 11:05:37,29.777863693469733,40.757737537810485,0.5646607231536038,25.867415712751125
Los Angeles,2024-01-22 08:44:46,11.639314728452302,76.96348298634055,0.9813502680259822,6.383296504740899
Dallas,2024-04-14 06:11:57,13.01694005453608,65.19422561862108,4.958931068392376,1.0635378751432978
Phoenix,2024-05-16 20:48:48,26.753663946580403,73.81234526623248,4.281131820213266,18.57040391562931
New York,2024-03-06 11:12:11,9.882243833197895,50.83063986769141,4.8477031371343795,19.680093524884494
Dallas,2024-04-21 21:25:34,29.79776429797628,67.80640517786561,9.141074844674032,3.652465735807484
San Antonio,2024-03-20 13:33:55,39.81265708486656,75.09981010499335,7.481082342575761,3.79154983884518
New York,2024-02-29 05:13:49,2.2201418777596995,30.06963544997306,7.004705302253269,24.92913317079107
San Antonio,2024-02-16 09:54:50,18.581449113377015,31.319482692062536,4.516714516037493,1.1432595602150886
Houston,2024-02-21 10:41:23,34.658413633068314,87.33508098342409,3.0314861778241053,27.523353595003098
Phoenix,2024-04-09 19:25:25,-1.0011620803764243,84.49849974244898,4.862832439376016,11.943679605346851
New York,2024-01-21 22:53:57,12.556862343863068,35.65443176103156,2.2704142903391533,6.233830830639483
San Jose,2024-02-10 09:24:30,14.621803076433572,75.46923450027396,7.328894974062771,5.860546465627284
Los Angeles,2024-03-06 09:23:18,36.84748937069248,70.21548709288791,7.002841473408204,24.072426400991375
San Jose,2024-05-17 07:07:22,12.467638883926108,62.162699397517706,2.7586007146261338,18.723588656737128
San Jose,2024-04-25 05:45:23,-6.002792552395277,70.4893552172144,5.291909103204072,28.1540665729239
New York,2024-02-05 09:17:16,18.828812830057743,36.51630948914472,4.661789320816827,4.997911683152077
Phoenix,2024-04-14 05:59:23,33.664886896616004,78.71327960995293,8.450703960794774,28.335457814173857
San Antonio,2024-01-08 03:18:23,20.64628439190552,30.75886784554252,4.6072357791921075,23.474273719553185
San Antonio,2024-01-16 09:25:24,38.14030498425208,50.37583091201332,5.647343576324982,20.512015751858776
Phoenix,2024-02-16 13:49:00,19.450790383164335,63.63509387326508,3.0891884720599245,23.720674331229688
Houston,2024-02-16 01:35:40,0.8937587475860749,31.558313016195942,1.084633859333114,25.328390862450224
San Antonio,2024-02-07 04:25:38,18.187050122404163,54.629573667731535,1.3739482248626411,6.355849296395551
Los Angeles,2024-04-22 23:05:49,16.864875427555862,62.95678965595376,1.87249497091729,5.321040292481198
San Antonio,2024-03-05 05:51:28,29.12436768888888,50.36022552813754,0.4182901607226563,24.537329433733714
San Diego,2024-02-17 05:13:53,34.00575310287754,85.1018926774932,0.8408186367182302,11.042239402901956
Houston,2024-01-29 13:03:51,-6.290329488106824,42.50397133763519,5.29477086986081,18.398534528847755
Houston,2024-04-20 03:20:26,13.337748352273184,85.17102224116876,6.24898930518259,18.84592574740596
Philadelphia,2024-04-27 02:00:00,-1.5201858646818405,81.27647777783108,8.399055309736488,2.0929090338527843
San Diego,2024-04-03 21:40:57,-4.26223079757392,67.87707107131783,2.9306859582372025,14.958569082300189
Chicago,2024-04-07 23:03:16,15.60775891805606,57.486090715554525,4.067573649315471,15.76524294244792
Los Angeles,2024-04-02 00:06:51,24.048543470479693,37.14875352522141,7.493304914031274,15.003212628193468
Dallas,2024-04-13 00:11:06,-8.888426271951053,78.86323626285959,9.930204715227998,3.980706488179103
San Antonio,2024-03-09 21:30:42,13.57683947057696,76.85209875014962,6.964495492719919,21.621918710757175
San Jose,2024-04-13 18:28:59,8.474962385417154,75.30250266080893,3.962354853848442,19.738238517959065
Chicago,2024-03-20 11:23:43,39.235416532934025,56.72432698958123,1.7238253495103129,1.8829159044488764
San Jose,2024-01-26 00:32:42,22.19225667839339,43.113652925393,2.816254375750189,27.687198452550383
Houston,2024-02-23 23:29:44,29.705108969259463,79.2089839462871,2.7442357666547865,23.043754107122915
Houston,2024-05-05 21:33:21,-4.596950929628737,50.61329757505359,8.451960990785812,5.8851451967681365
Los Angeles,2024-01-30 13:56:37,5.32594740494636,54.38570829364442,0.3261738729512664,10.32295520187705
Dallas,2024-05-02 04:59:58,31.279214146016,72.79579838473015,3.703312435032768,16.434939053698347
Houston,2024-03-11 22:20:24,1.9374268859092467,76.80206754591222,0.681913719441749,19.70176489869427
Los Angeles,2024-01-03 13:59:42,3.236796976736059,74.1495504176711,8.951962893125852,2.3293253954107196
Houston,2024-02-21 19:43:19,39.91299706779875,31.622947904362658,0.662346188468671,4.996876856902476
San Diego,2024-03-17 01:11:56,13.871567193266458,52.27056031836473,8.243867814228494,5.536221661402749
Los Angeles,2024-03-12 21:59:26,-0.7545037768648477,46.79693997958417,2.0897119102536155,1.2010925927364724
San Antonio,2024-01-25 08:42:05,-1.9334992162728284,76.33840099911998,3.662466172472673,24.207617698945693
New York,2024-02-10 23:19:27,29.474401180807902,51.652810358812225,6.693330003458379,0.7775552290406318
Houston,2024-02-26 06:01:00,29.34929993082742,65.06117105067804,8.991568329124659,9.778422260915905
Phoenix,2024-01-26 15:46:34,21.29903377289884,55.89112625346221,3.717931589227794,6.683732041357602
Chicago,2024-05-04 22:44:59,20.44264137571479,70.75426466524092,5.876985805904945,5.142656332195412
Philadelphia,2024-03-10 02:08:29,34.404530032181164,44.22054050290132,8.029845772381728,25.880035020821655
Dallas,2024-05-16 02:58:42,1.449310381667221,82.58797474445996,3.0901445970161214,17.025598889175463
San Jose,2024-05-02 03:24:18,-0.5046937497630051,44.24960636970128,1.692066023294566,13.243872967450503
Phoenix,2024-03-13 05:03:31,-2.4856316523107127,88.46105851062768,3.535063956022632,13.31556564135488
Phoenix,2024-04-19 10:02:26,13.476982779434852,87.56387995090213,8.890433824396275,22.35055752799738
San Antonio,2024-02-07 01:24:51,24.233307230288297,80.643364516397,5.120125907148517,17.057115456489193
Los Angeles,2024-04-09 20:46:02,5.319831610227524,81.58556449978009,5.072664029284888,15.973680150027622
Houston,2024-01-15 03:38:52,29.80133312814715,46.45245433010463,1.2590940556423225,3.217697516819725
San Jose,2024-01-10 17:07:40,-2.1554840107173643,48.265003505207304,7.385749505296139,23.724832605514123
San Antonio,2024-03-26 04:58:42,-5.026488588366314,76.20951295679558,8.55537422482585,16.781877271508606
New York,2024-01-17 16:13:31,26.79487597689637,66.80503512052891,7.239659180252128,0.4424266463125137
San Antonio,2024-02-05 14:55:51,4.829090034156756,85.35904074944608,0.5039989448546012,17.91876680976287
Phoenix,2024-03-30 16:45:34,-2.8603264291424813,87.96522447911393,6.1714196727386375,22.983122753141064
New York,2024-01-02 18:12:26,8.342919470187724,68.58908382906964,4.516366923557621,12.287390607588655
San Antonio,2024-05-13 05:44:44,-4.152494173885287,62.10997308695794,7.4422681678778115,19.244900965941486
Philadelphia,2024-02-21 01:49:13,-0.8464847054114291,80.55150171408067,1.1323000952548978,7.767470356965653
Los Angeles,2024-01-19 01:16:12,33.42264609068561,83.67536882131466,3.2687884524316724,20.16148374109562
San Diego,2024-04-19 16:07:55,6.162717156315416,41.849326332917926,2.666970005943885,10.407139940486232
Chicago,2024-01-19 16:00:19,37.7261336120727,54.997423804756906,4.099991751342033,3.4539875738061587
Dallas,2024-02-05 23:27:57,37.683924102008945,74.46531854169456,1.1979517974731146,29.507802154185057
San Antonio,2024-05-05 04:03:15,15.487813242991734,42.43967895851481,7.388331153000869,28.213058429840025
Phoenix,2024-03-06 21:27:47,-5.1599565683302115,75.45853180752866,4.866102647838649,8.994991447476956
San Diego,2024-03-03 11:53:55,-3.390452665456025,37.68059198645242,3.3139862634234363,6.47495756471913
New York,2024-03-06 19:47:55,35.74478726971732,58.43581504881733,5.1345281772931815,12.240883190210056
Houston,2024-03-12 05:39:41,-3.2845743116386403,58.10559969118128,9.83807165483672,8.306511382835396
San Diego,2024-04-16 17:48:58,17.342378865844008,80.04060072519594,3.082177200641947,15.109250847782684
Dallas,2024-04-16 14:08:34,0.6063066448117134,52.961848124578765,8.980536410803735,21.952604629152308
San Jose,2024-02-18 00:04:47,14.344147612777828,67.13824081773916,9.007528875821164,24.87175007256908
San Jose,2024-03-01 20:46:40,7.63794147758297,71.63444875452231,3.5439743524008813,2.3558618105883067
Houston,2024-02-28 20:06:01,10.29753906377405,46.14634134641359,8.64517714705702,21.003787035669777
Chicago,2024-05-01 00:52:05,23.41831213143989,46.7935338722913,3.746710322181572,16.763626996735994
Houston,2024-03-19 10:50:02,33.131535000040905,68.9069025201441,3.5518833111804913,4.2929750755275675
Houston,2024-03-25 06:24:59,18.66603114764007,55.22157673483676,3.5731033065375706,1.901778004400624
San Diego,2024-02-20 04:43:43,9.760080981635577,35.425473754259166,4.837521908397811,20.176848536048585
New York,2024-02-16 19:06:58,23.67099516214509,62.82224847277232,7.550448588274738,6.998373829157495
New York,2024-02-06 22:08:40,30.207999533166607,51.63237170540785,2.770187506582219,29.763931569570182
San Antonio,2024-02-26 06:17:37,-5.890236228779924,84.58394926788965,0.1968103738699433,13.792568330898732
Los Angeles,2024-03-19 00:50:54,7.204624298979898,38.1191750032553,0.011101187618987,8.330191437505812
Los Angeles,2024-01-28 18:43:12,27.274058816756195,56.71060821739864,2.2818126901596014,1.410734614991379
Houston,2024-01-21 21:24:09,13.614256864962533,32.61760071601334,7.801367817290393,1.5068691879297846
Dallas,2024-04-15 07:46:57,33.79439960308722,60.58750310342275,7.249119656757026,24.818766587701266
Phoenix,2024-01-06 23:31:05,-4.704209910493694,51.010687593223615,11.623765612186077,11.811282743112423
San Jose,2024-04-12 09:17:39,29.599156421764853,61.05942424857312,1.2918051945044784,16.834856267035086
San Antonio,2024-02-26 23:31:30,10.168986016224672,66.70320843751682,9.446229460911876,28.777424205024683
San Antonio,2024-03-17 19:29:15,-3.8741073016146066,51.564801667323835,1.144290487243972,1.282430817854343
San Diego,2024-02-28 09:11:19,27.795807902691877,79.31042501958825,1.0796465948548617,16.469534601270215
Los Angeles,2024-04-19 07:31:03,-2.6988869327440455,37.43887215771599,6.276151083435143,5.485132713250271
Los Angeles,2024-05-05 16:13:31,23.64004395016361,79.95926853454574,7.306029020337498,22.117207399895943
San Diego,2024-04-22 12:11:32,0.7418442505881728,62.593746742065086,6.4294422050928945,15.79375196803006
Chicago,2024-01-25 22:34:39,30.06436165943861,30.857615521674088,7.56023106391813,20.08229116808539
New York,2024-01-20 23:36:14,7.189574844567897,64.54241894734324,9.40047753106758,28.9836902649238
Phoenix,2024-03-12 14:36:15,-1.240445286877069,42.14996266667923,6.79662386875931,23.23383962459438
San Antonio,2024-04-17 15:14:00,-8.153227293716306,45.71492013438905,4.365847504083316,28.60741874528459
Phoenix,2024-04-18 22:41:28,35.155467595641404,68.13336881684188,7.09957970169755,19.584997837768785
Philadelphia,2024-03-10 16:22:14,21.20844055967652,63.29853516312668,5.180993918688431,23.6503662244109
Houston,2024-02-23 19:21:16,-9.21736212149654,41.53770543807224,6.284920387366007,16.511732379823748
Philadelphia,2024-04-27 06:25:09,12.519205257160134,83.39394491979482,6.862783352964261,10.123773294496925
San Antonio,2024-01-15 08:54:44,18.221198643588064,43.76682471833326,1.0048279791867398,29.672683455872285
Houston,2024-01-05 20:02:09,4.927833265047763,59.99705771423557,7.822409304787713,5.282667987881952
New York,2024-01-17 02:43:07,23.219379734536147,72.30856466590706,4.292098882672813,17.59918860585825
Dallas,2024-03-13 05:38:04,24.332173454572896,51.865962475485496,5.996989215635956,3.681066962273537
Dallas,2024-04-06 14:25:18,12.14735766373271,47.04948539218475,6.018202922998446,3.4486220368602205
Los Angeles,2024-01-20 18:14:30,32.708723995981124,86.3625344407483,4.734509527262412,6.6054362446359
San Jose,2024-01-12 18:25:32,9.03581286290146,46.48948580507305,4.743978523394372,5.218776651252788
New York,2024-04-06 23:34:39,-4.004933809352259,32.94240365455382,6.815030927794527,16.550697386984336
Dallas,2024-02-16 05:00:39,15.49444778376374,68.73542603541571,1.2421709339622578,6.322982413754823
Phoenix,2024-01-21 02:17:47,28.451117674522926,48.5724837685129,12.364907004027804,21.552514168967708
Phoenix,2024-04-21 20:25:56,7.798879536863982,57.8597492094661,1.3156699595123844,5.793155237583402
San Jose,2024-05-09 07:56:17,16.498029302028076,62.512548818374455,6.251011431278101,9.459504538063532
Phoenix,2024-05-11 13:56:39,0.4504311158811305,33.962136566436186,0.1230074697559835,21.629839547849972
San Antonio,2024-01-15 14:28:52,-1.7899924049560774,62.17140078496986,6.653546741438193,22.563300608540565
San Diego,2024-03-07 12:42:11,21.595840059605308,83.468332807091,7.475905615409491,5.800227106980213
Dallas,2024-04-15 10:45:08,-0.1958795000543158,34.33572709932089,2.5250997112621687,27.869856107549047
New York,2024-03-23 10:47:43,2.8953088986319067,75.6547079841855,7.247451056036491,27.63916669456488
New York,2024-02-09 20:42:39,38.13310281328583,34.12362386906674,2.9487377905620695,25.28264105932212
Los Angeles,2024-03-12 00:54:50,38.887950102180376,77.72137095040208,6.337254624001288,8.113686513230792
Chicago,2024-03-14 00:20:40,5.554565114129593,61.33187213946557,1.8726959721487944,16.92845958328799
Houston,2024-03-28 21:43:59,25.517268281236788,56.11106057038906,9.883765152479128,19.8977340148886
Los Angeles,2024-02-16 10:49:00,-7.578563815971786,57.340969655858856,2.1324039480059453,5.261002064882768
Houston,2024-03-05 10:45:12,34.17494992049807,35.23875592566368,2.042308758163526,9.61676876701462
Los Angeles,2024-04-23 15:21:46,-6.837714895497784,76.53783577768293,3.210439979280345,14.120742439250115
San Diego,2024-04-28 10:17:54,19.110677724302843,37.451662613616016,4.477645170121221,22.272966732968
New York,2024-04-14 21:50:17,25.903547833834992,60.03454835972106,5.729397186711895,6.31353725186445
San Antonio,2024-02-10 00:46:57,-5.0008977890803905,70.8938808227516,2.843260159607177,7.610582012758876
Los Angeles,2024-03-15 13:03:57,12.97488352311455,71.8614648430457,5.487264326383222,15.84048157522203
San Jose,2024-03-16 13:32:44,33.16868282493924,60.17287571210321,0.0456631848010224,28.1963108321851
Dallas,2024-03-05 02:43:01,15.011540186453049,79.7629233758831,5.5874546496125355,9.35030911374358
New York,2024-05-15 19:45:26,-7.511880968368947,31.43109436250707,3.2431967617786226,3.994710498285072
San Diego,2024-04-01 04:32:10,35.263389457598166,81.04053163646756,3.5087232346231967,11.829004216683307
New York,2024-04-25 10:06:52,7.562327242275138,84.3405535490279,7.584329401341244,28.175087825007317
Houston,2024-05-17 03:16:12,36.35163903992009,51.1425996267361,5.042119073581369,20.951176132423683
Houston,2024-04-29 12:19:20,-9.153258543028755,89.50633778117552,8.24946487426163,1.3236784858058326
San Diego,2024-01-01 09:28:09,37.547836343603976,45.84553647163254,5.177631778344349,1.2777932422284757
New York,2024-04-11 10:52:06,16.87686744336879,63.97956408605277,9.30266282516186,10.713402750137789
San Diego,2024-04-15 21:03:46,-9.643926231942835,85.77574641386933,5.940300446592152,23.320598843370753
Los Angeles,2024-01-11 10:52:54,-9.242488109920446,30.32726874498778,1.392238312984322,2.8821205345253267
Houston,2024-01-14 11:11:12,17.376138246881855,74.69607776353945,1.7152688222676726,9.64986368858331
Philadelphia,2024-04-29 08:23:08,-3.198318776209538,72.61916749354648,4.529563149571954,26.139730846753505
San Diego,2024-03-01 21:28:44,29.16284372028594,36.94415006360016,4.363837153434624,18.788103593814895
New York,2024-03-12 18:23:21,24.331922187145462,78.00816481833019,4.675495496043316,3.8272290629255057
Chicago,2024-04-20 19:52:55,12.794733992879962,63.8539164745371,6.130764668515766,2.3849894280213615
San Jose,2024-03-21 22:59:07,29.34148672658955,34.79586499622036,4.14965561482016,24.645142709813143
Phoenix,2024-03-28 10:05:59,37.45864582405463,38.0769098465563,7.542208408439396,26.441420967038887
Dallas,2024-04-06 21:58:51,34.29477065339418,76.48061095129566,6.9914269216441305,5.453989822642735
San Antonio,2024-04-08 17:06:21,28.824766653384003,71.86829389788198,3.881795552986014,5.633954399294311
San Diego,2024-04-22 08:29:46,28.210175380772597,89.67335912437221,1.2961295397623929,21.754594245501604
Chicago,2024-02-17 21:14:26,27.527186905585744,79.23199891416678,7.925674763689274,22.86056745542061
Philadelphia,2024-04-16 09:41:24,29.54596712684115,84.14824696723464,8.764292556089906,18.827028611206
Los Angeles,2024-03-12 06:56:21,0.883154425128744,72.30100887248682,1.7461758441890252,10.352772333974114
New York,2024-01-28 17:56:13,12.074267777849569,34.04063470761433,4.130807402277236,2.0466578474275865
Houston,2024-01-12 10:41:23,-6.098890638340362,82.47418876445374,3.912427790110513,28.084171370712433
Los Angeles,2024-04-22 14:49:02,-3.665464236270168,58.26169093952383,3.341920919012813,4.900866022924663
San Antonio,2024-03-14 13:23:08,-1.0459056224851064,80.24239172419509,4.166835233456297,1.605568228342632
New York,2024-02-17 11:04:38,-0.911711383789534,72.17590199483814,0.4597284599997508,1.1374792929159905
New York,2024-05-11 04:55:59,27.99770685996915,51.12412019502688,2.7809750599289504,10.509554511459772
Chicago,2024-04-07 15:17:48,32.1855762181939,61.41920228281953,5.757274499871238,7.1952187142268365
New York,2024-02-05 08:37:14,2.826755660911598,30.21226445326559,2.8548753455726072,4.7553823992500845
New York,2024-01-24 11:32:57,38.08873556935512,53.29993878488701,2.3340572841370246,8.426752098145414
Chicago,2024-05-11 21:11:04,38.35504278419218,80.56928376211383,9.45165094697227,7.916681681194559
Chicago,2024-03-23 23:38:41,21.442398032242547,87.95556150487349,8.160788256241464,22.48200069090286
Chicago,2024-05-04 01:42:29,8.081954270164985,63.6173779449338,1.9272631305076615,0.5707551260331567
Los Angeles,2024-04-27 20:18:00,36.971614104966,83.01501220991139,2.1968780463456348,5.638566083619139
San Diego,2024-04-05 07:02:22,-9.997602911780731,63.699126687477985,2.631298805469189,2.2651349876364457
Houston,2024-04-02 22:33:47,21.63695979356762,54.99526678064497,2.514850507070653,7.113507257419655
San Antonio,2024-05-11 00:30:20,34.970815443066655,41.09943716343936,6.634656927540697,22.6007090664614
Los Angeles,2024-03-31 16:21:32,6.592575565624852,78.88226726521302,3.770483448130768,1.4935262924087822
San Jose,2024-01-17 22:51:49,-5.58367985552686,30.79513344912614,2.4332711316949975,20.762913866492784
New York,2024-02-01 08:03:56,35.388467352864595,30.988524130849633,2.6602907906496345,18.12921194567457
San Jose,2024-03-31 06:38:57,38.63035396586161,75.54297749123475,1.1538992982023275,7.0825119592924395
San Diego,2024-02-10 17:42:47,15.635335632366203,51.634082391886544,8.01264249506371,20.83727378510215
Houston,2024-02-10 19:31:46,20.00239264144564,31.431950255146266,7.597693268885464,22.022001931826587
San Diego,2024-03-11 09:51:51,9.792365584705223,39.31427608466322,7.207138523300661,23.402599120409125
Houston,2024-01-31 11:47:10,16.054991479885693,52.35459691399508,9.650530044672944,1.981978801979839
San Antonio,2024-04-26 14:06:25,1.322026809083507,69.95205094818121,9.181153928898883,28.068541446869745
San Antonio,2024-04-30 05:24:31,22.31400576586623,48.01693237595843,0.8146509199298424,25.120884408333907
San Jose,2024-02-26 14:29:41,39.13429659744851,73.52736892977366,4.2110749100821545,13.640569849985702
Los Angeles,2024-01-11 21:20:13,10.05421197758011,42.55745697289714,3.9159009650958554,15.773866294503105
San Diego,2024-02-08 00:05:46,9.486249447792549,73.33254311403522,2.349837043467533,19.356236902228304
Dallas,2024-04-04 13:58:53,-0.2196743851535707,45.40934040068831,2.1867210462289433,5.223067631052886
San Jose,2024-04-09 16:14:23,28.097744399462727,74.85877480646641,1.5536238773181466,25.72825049557309
San Diego,2024-03-03 08:31:08,-6.141208418312657,89.81394349393469,5.154124946742736,21.556129249145627
Chicago,2024-02-04 16:53:01,39.39550444862659,45.96073379607667,5.620629675193839,26.02195015979704
New York,2024-05-15 15:01:51,6.5777511314543275,77.17666262951052,0.1186919286577148,24.47515074358476
Los Angeles,2024-05-14 12:30:33,18.60369955204447,50.94165159311646,1.0748718127479728,17.452271543794645
Dallas,2024-01-27 08:18:08,-7.89745837488022,55.159605375267915,0.1800636289965451,9.494978320842677
San Jose,2024-01-21 22:27:34,25.53001915365773,60.58223652162803,0.8073787041708791,6.224368354015747
Chicago,2024-05-16 14:48:21,9.563089135206615,88.44440245777682,3.0324109239539787,18.53406667473461
Chicago,2024-04-10 06:13:42,36.63038697374285,73.20832533865678,5.0990893666214445,12.445736112625536
Phoenix,2024-01-15 22:39:05,30.958428711838515,74.51869763195532,4.215399708882614,26.31473844585604
San Jose,2024-03-11 08:40:59,7.617905265230423,63.44668163439015,2.6704939708468025,29.505874780478123
Philadelphia,2024-02-07 21:07:55,9.252273818103966,40.227544311474176,3.7038839994164494,28.51291104054801
Los Angeles,2024-03-13 01:21:44,12.147207554680964,54.95339752427712,9.899445832130816,19.053585726545236
San Jose,2024-05-10 22:22:51,-5.612299017407581,80.06093900406198,0.7267262353856008,29.785005508489476
Philadelphia,2024-01-18 03:35:18,38.92125344237984,32.802122405078926,7.615088332235227,1.4339236522448606
San Diego,2024-02-06 08:14:29,1.219181086264152,80.92119168689607,2.8804082292993014,21.06451533885171
San Diego,2024-04-21 09:10:28,27.670149023343136,87.51496643382154,9.67901211816389,21.09958328305062
Chicago,2024-02-28 22:45:27,14.855209043817304,86.5716063928854,4.767599738181502,28.52860940906655
San Diego,2024-03-12 23:19:01,22.114956314568616,56.55758366071505,6.590526371833071,24.74549953700067
Philadelphia,2024-03-13 21:50:30,-2.087914181621578,63.218133762012926,5.960339492795085,4.809396287126844
Dallas,2024-01-15 10:28:28,26.28060295252019,65.50861844273052,0.5727297472452375,12.623937538425851
